0.079784	-0.007081627	0.058731716	-0.038048226	0.09410955	0.12725858	0.1012628	-0.075446315	-0.07012935	-0.036096487	0.044954225	-0.020685475	0.08498195	0.04599854	0.025464023	-0.2904522
0.03475507	0.05544942	-0.02875122	-0.060916033	0.032793906	0.053724226	0.055607278	0.0075104632	-0.1122264	0.006611072	-1.49619245e-05	-0.04206224	-0.005725272	-0.012191161	0.11982685	-0.31928006
-0.10200287	0.15351644	-0.1075849	0.1264069	-0.07719482	-0.12226477	-0.13683768	0.17681792	-0.20151056	0.16037622	-0.15121381	-0.12780319	-0.1286074	-0.088060245	0.15090312	-0.26715484
0.03509434	0.020598609	0.03499601	-0.001478127	0.021753866	0.12075009	0.013341243	0.03756333	-0.14022815	0.052563533	0.007487356	-0.033590093	-0.0009017729	-0.023508094	0.12201842	-0.3525014
-0.0559692	0.050732046	-0.014633516	0.033070005	0.011798916	0.037381325	0.016008867	0.0629872	-0.14965686	0.054534968	0.009550455	-0.09133299	-0.020946054	-0.01953677	0.15367498	-0.3259294
0.106863424	0.020698873	0.1170372	-0.03629263	0.067950234	0.1153077	0.09659787	0.0012662783	-0.11468733	-0.06833628	0.12332861	0.02623193	0.10051254	0.0908528	0.03531108	-0.327673
-0.028255602	0.06287006	-0.028001986	0.04168828	-0.057467043	0.02271992	-0.017538164	0.11709234	-0.116486914	0.09253837	-0.083713986	-0.09043685	-0.012393012	-0.08016419	0.13955857	-0.31900173
-0.012583146	0.06535589	-0.027134387	0.01998491	0.0061212047	-0.0018042824	-0.06514691	0.021380205	-0.14618158	0.10591835	-0.056333307	-0.05684485	-0.08640197	-0.09632945	0.11373016	-0.27508953
-0.1045378	0.18537813	-0.096602544	0.093044996	-0.08643836	-0.09378501	-0.07744511	0.14084397	-0.23139016	0.116445914	-0.10706664	-0.18294615	-0.13564138	-0.115509324	0.2285056	-0.33973166
-0.024086611	0.13299555	-0.04110755	0.048171736	-0.032542348	0.068762615	-0.033527832	0.11605238	-0.19568199	0.046735164	-0.0038269963	-0.10422534	-0.058489524	0.009954671	0.12255211	-0.2993336
0.14063703	-0.09260523	0.13024259	-0.109003276	0.099863514	0.20235232	0.17408901	-0.06874997	-0.080611855	-0.065707624	0.14122136	0.08032495	0.094455995	0.11252591	-0.0072834236	-0.35113895
0.013939812	0.062100798	0.0067475955	-0.024168193	0.017755449	0.08336829	0.08775689	0.05883293	-0.12681776	-0.0390587	0.025980571	-0.046399895	0.07307816	0.02824402	0.093146674	-0.33414954
0.118351854	-0.080667295	0.08775915	-0.096919574	0.1672927	0.10916522	0.17716067	-0.06458561	-0.005681875	-0.09808148	0.093706615	0.079374485	0.08709361	0.10003353	-0.023372594	-0.26185387
-0.07943101	0.105202615	-0.10189284	0.021862488	-0.053031325	-0.02075566	-0.004225142	0.08529988	-0.14566289	0.07353572	-0.035844807	-0.115697	-0.09934043	-0.06872772	0.12024975	-0.28573313
0.061845466	-0.014535117	0.029413916	-0.013490746	0.07970534	0.1365983	0.04975334	0.022153081	-0.08678464	0.020810256	0.09616501	-0.027384998	0.0961227	0.023762558	0.03790653	-0.29854667
-0.0065917103	0.051095687	0.033841033	-0.007790261	0.0001521146	0.02959944	0.070694685	0.029605092	-0.13644418	0.009792781	0.025342274	-0.030088281	0.028239276	-0.033918925	0.1265532	-0.30963516
0.11736887	-0.035333246	0.13409041	-0.069759764	0.116147496	0.12564237	0.067472786	0.01870404	0.011093885	-0.04377949	0.1053366	0.007883317	0.08335617	0.029316204	0.04501936	-0.34723452
0.072751045	-0.026669296	0.064376205	-0.034235798	0.07959422	0.12365275	0.07508685	-0.0046865633	-0.078518644	-0.059473623	0.109599024	0.042062476	0.026220882	0.034993913	0.079174586	-0.29935148
-0.01858677	0.004971621	-0.0094318595	0.05527702	0.017826026	0.026714485	-0.010833938	0.0005467286	-0.06349681	0.0078068613	-0.02973333	-0.09624785	0.01769871	-0.005053213	0.12189252	-0.29236013
0.06588956	0.049534757	0.04613532	-0.028001817	-0.0033246733	0.059083626	0.042293888	0.033368737	-0.09454482	0.03394516	0.007526128	-0.036226805	0.027597267	0.044122823	0.04048214	-0.26702464
0.13957378	-0.107531354	0.1988014	-0.10484089	0.13606834	0.16759387	0.17379738	-0.13715574	0.072173744	-0.11968004	0.13104567	0.05886244	0.15631035	0.10310212	-0.04800162	-0.22364378
-0.2045273	0.29184827	-0.26238155	0.23349243	-0.18875642	-0.16594166	-0.15287298	0.28067997	-0.3126749	0.23547845	-0.25430393	-0.23889023	-0.2505989	-0.23471394	0.23053937	-0.32174164
0.05438638	-0.0022123638	0.021654429	0.0029603746	0.023683786	0.068444386	0.03463368	-0.034231886	-0.06151741	-0.001936766	0.06107688	-0.031382404	0.051315486	0.055391137	0.04025987	-0.22520055
-0.03304182	0.14001901	-0.118471205	0.08464156	-0.048813052	-0.0806342	-0.10642707	0.067311026	-0.15396664	0.110061534	-0.07354088	-0.08664597	-0.07401565	-0.076105855	0.10591238	-0.23884322
0.1381223	-0.10207811	0.15705998	-0.1366258	0.1021639	0.17186357	0.15830454	-0.072580434	-0.021220813	-0.12011909	0.13839617	0.032755986	0.13657641	0.060932465	-0.026926532	-0.29553193
0.15676355	-0.17866027	0.11840945	-0.18278757	0.121573694	0.14269292	0.11007298	-0.16437964	0.119135134	-0.14833662	0.20527638	0.07949415	0.15605855	0.122428074	-0.05181925	-0.28681317
-0.10327708	0.10984812	-0.0817813	0.06958286	-0.01416186	-0.05179724	-0.06011236	0.06186906	-0.1404302	0.055043254	-0.03148676	-0.08585096	-0.08411557	-0.027502658	0.11314824	-0.20965764
0.005647576	0.041228447	0.017130336	-0.008622375	-0.0061808825	0.07470639	-0.016969303	0.015918223	-0.11651643	0.07231484	-0.02866131	-0.041586667	-7.754694e-05	-0.022321083	0.14920177	-0.28050327
-0.093541965	0.1686774	-0.13793324	0.07914197	-0.08774109	-0.085430115	-0.08458965	0.12522052	-0.24180485	0.12511209	-0.07581189	-0.14936778	-0.088129334	-0.10686193	0.22795641	-0.30552864
0.12114085	-0.06264031	0.1057278	-0.073504984	0.16363098	0.1465979	0.1361501	-0.031133097	0.049699526	-0.0580896	0.13940778	0.102406405	0.0777319	0.061048683	0.0128072845	-0.2920586
0.012436319	0.05112093	0.043382443	-0.02275047	-0.003365279	0.10798099	0.100568555	0.06677271	-0.07690674	0.041801058	0.023078497	0.01699251	0.045435682	-0.0075042234	0.11571379	-0.31526875
0.0009865013	-0.038708016	0.06410949	-0.06462461	0.09863376	0.07918773	0.08860677	-0.0026989002	-0.06937288	-0.050893735	0.028075062	0.001095338	0.05672386	0.061436128	0.037267946	-0.2751017
0.03522291	-0.019062	0.060995076	-0.0785009	0.07623584	0.06031614	0.07195596	-0.060428165	-0.07973318	-0.04872359	0.10074926	-0.016481116	0.06676111	0.052647375	0.049690798	-0.23763053
0.187208	-0.12995566	0.15570074	-0.14695452	0.13403042	0.16941679	0.11181166	-0.094984986	0.052250426	-0.11454469	0.15364245	0.13069215	0.096581295	0.12877826	-0.07047231	-0.28145477
-0.09438592	0.05746588	-0.08556415	0.106222056	-0.093004376	0.014923534	-0.008832497	0.07528298	-0.1340585	0.11055986	-0.014730788	-0.058329314	-0.032314893	-0.084864065	0.15726529	-0.28144497
-0.04528758	0.019280398	-0.013559442	0.067667514	0.027490834	-0.017790603	0.011402556	0.0015316103	-0.085251205	0.0011460608	-0.066911444	-0.034720063	0.0101292115	-0.049806092	0.14339112	-0.27989858
0.06440477	-0.09648061	0.09461092	-0.07778606	0.1563212	0.17471361	0.10281546	-0.05660269	0.014836374	-0.05568379	0.12442736	0.10547687	0.08900078	0.12572677	-0.04599783	-0.31358734
0.08181953	-0.12847665	0.16864373	-0.13466704	0.108983465	0.1343355	0.14314376	-0.04299252	0.079098664	-0.12801029	0.15287158	0.07070737	0.09040375	0.12410715	-0.0068956623	-0.24803673
0.00701584	0.049936928	-0.07778572	0.08407356	-0.0029883182	-0.011091186	-0.037785128	0.005760216	-0.029485093	0.00702972	-0.029270235	-0.08853828	-0.074673295	-0.059451077	0.02634443	-0.10969165
0.15944786	-0.14846122	0.21110794	-0.20620649	0.23468724	0.16221264	0.20322093	-0.1961483	0.19554716	-0.14826879	0.19744559	0.12520689	0.15284598	0.1275836	-0.15996501	-0.2414287
0.059803117	-0.124108166	0.15621716	-0.06220558	0.15830514	0.10160332	0.11629383	-0.08441384	0.02232477	-0.09503494	0.067430615	0.10577502	0.14405046	0.0732332	-0.034202375	-0.27628803
0.050085798	0.019655118	0.019276056	0.009541086	0.0353843	0.0714419	0.042742334	-0.01193533	-0.09558428	0.03380684	0.10125659	0.004850254	0.054588128	0.025167724	0.07003709	-0.2810794
-0.059300594	0.10560221	-0.057346653	0.09269389	-0.027989745	-0.028104745	0.008210458	0.06790699	-0.10036602	0.018094923	-0.08513497	-0.08443099	-0.085774355	-0.058744114	0.0981269	-0.17613229
0.16603988	-0.12625909	0.122963	-0.15696844	0.11335623	0.14279094	0.1656653	-0.059720293	0.038422987	-0.097426355	0.11658606	0.13866982	0.15291685	0.0822465	-0.084929936	-0.23760736
0.07041024	-0.10411702	0.16192499	-0.15496029	0.15877175	0.1362735	0.102384135	-0.031309858	0.07255864	-0.07914083	0.14640309	0.11294425	0.13560264	0.06040098	-0.060437918	-0.315987
0.10849788	-0.09432968	0.05858877	-0.11185897	0.11811404	0.14437564	0.05817366	-0.041618332	0.010718244	-0.08465242	0.13164726	0.06463296	0.056599658	0.070760004	-0.018913116	-0.31164208
0.17226525	-0.14238788	0.162452	-0.101634935	0.19775437	0.13311894	0.17455103	-0.08231238	0.12839445	-0.09482531	0.1729146	0.13518992	0.10146778	0.11659467	-0.077811465	-0.33597845
-0.046755232	0.097233474	-0.046615977	-0.031044772	-0.010656681	-0.017835215	-0.04520137	0.070064396	-0.13951404	-0.00092916586	0.03275799	-0.01719167	-0.018945247	-0.013385413	0.14661041	-0.3361208
-0.022809941	0.111287154	-0.052764215	0.11042947	-0.10553899	0.0037066906	-0.027076174	0.13745765	-0.112360135	0.1196964	-0.012098963	-0.0787909	-0.08228808	-0.041958656	0.12155947	-0.31664607
-0.17435534	0.19865747	-0.1132123	0.13077383	-0.11293254	-0.07140238	-0.16525197	0.14921503	-0.17934737	0.17148262	-0.11098386	-0.12905467	-0.07710184	-0.17077854	0.21971823	-0.22958258
-0.049604863	0.094647214	-0.14167716	0.100741915	-0.12575899	-0.06434601	-0.029576039	0.124379076	-0.16072898	0.14690663	-0.13174444	-0.10848491	-0.068457775	-0.06429957	0.15829113	-0.22311373
-0.2700375	0.3158421	-0.2474444	0.2306733	-0.2339365	-0.29384974	-0.27088678	0.28450975	-0.31933773	0.24729177	-0.27032572	-0.21079724	-0.20045342	-0.20829645	0.22398461	-0.33809233
0.23569995	-0.32300815	0.30233017	-0.2198031	0.30885813	0.30701652	0.22865169	-0.26829126	0.26460484	-0.21634287	0.24370609	0.25157923	0.21563385	0.2567768	-0.2704116	-0.19364664
-0.016666822	-0.03306326	0.02298396	-0.044357657	0.047135793	0.003328529	-0.00092266145	-0.009168194	-0.029798428	0.019003147	-0.020827217	0.025990425	-0.009867431	0.004653119	0.08572178	-0.16949719
0.09690278	-0.09454579	0.08717346	-0.12280725	0.09308467	0.17733939	0.1144987	-0.081120744	0.072247244	-0.14236674	0.10871313	0.06464159	0.09210409	0.1239388	-0.115374036	-0.17950395
-0.13623369	0.25113332	-0.14751394	0.19554238	-0.22212625	-0.19140653	-0.20791778	0.18927668	-0.243962	0.23118886	-0.23109505	-0.15683876	-0.13465528	-0.15630291	0.24088351	-0.30240485
0.31269276	-0.30088162	0.27917325	-0.22815882	0.3109279	0.25386888	0.30914328	-0.3155778	0.26543248	-0.29750574	0.27856925	0.29464403	0.29562882	0.23821625	-0.32635903	-0.08257787
0.14288545	-0.18207504	0.16606122	-0.18044719	0.17261863	0.18850291	0.17122231	-0.15505072	0.09862735	-0.14725901	0.19937061	0.1594277	0.17996642	0.1727147	-0.1152514	-0.2603578
